time_tag,bx_gsm,by_gsm,bz_gsm,lon_gsm,lat_gsm,bt,density,speed,temperature
2026-01-26 05:29:00,-2.74,4.90,-0.75,119.25,-7.65,5.83,5.69,503.4,188244
2026-01-26 05:30:00,-2.08,5.41,0.06,111.07,0.63,5.81,7.24,519.7,262491
2026-01-26 05:31:00,-3.32,4.91,-0.09,124.10,-0.85,5.93,5.29,503.1,202407
2026-01-26 05:32:00,-3.66,4.73,-0.16,127.73,-1.54,5.98,4.91,499.9,183806
2026-01-26 05:33:00,-3.67,4.71,0.35,127.86,3.36,5.99,4.99,499.3,183815
2026-01-26 05:34:00,-3.84,4.60,0.67,129.80,6.42,6.03,5.05,499.0,193124
2026-01-26 05:35:00,-3.52,4.85,0.81,125.99,7.73,6.06,5.10,499.4,183946
2026-01-26 05:36:00,-3.64,4.79,0.66,127.23,6.27,6.06,5.02,499.1,187934
2026-01-26 05:37:00,-3.44,4.94,0.81,124.84,7.71,6.08,5.06,498.8,186411
2026-01-26 05:38:00,-3.66,4.81,0.77,127.25,7.23,6.09,5.07,498.1,189711
2026-01-26 05:39:00,-3.83,4.69,0.67,129.26,6.34,6.10,5.10,497.4,194137
2026-01-26 05:40:00,-3.76,4.72,0.92,128.55,8.62,6.11,5.05,498.0,190407
2026-01-26 05:41:00,-3.89,4.58,0.97,130.35,9.18,6.09,5.03,497.8,195075
2026-01-26 05:42:00,-4.06,4.45,1.07,132.41,10.11,6.12,5.07,497.1,198109
2026-01-26 05:43:00,-4.03,4.51,1.00,131.77,9.37,6.14,5.09,497.1,198762
2026-01-26 05:44:00,-3.91,4.64,0.75,130.07,7.05,6.12,5.14,496.6,199806
2026-01-26 05:45:00,-3.90,4.65,0.74,129.99,6.98,6.11,5.11,497.0,196380
2026-01-26 05:46:00,-3.91,4.61,0.97,130.28,9.16,6.14,5.10,496.9,196426
2026-01-26 05:47:00,-4.05,4.43,1.14,132.45,10.74,6.13,5.10,497.1,197338
2026-01-26 05:48:00,-3.94,4.54,1.03,130.97,9.69,6.12,5.15,497.1,197177
2026-01-26 05:49:00,-3.83,4.71,0.77,129.14,7.24,6.13,5.11,497.4,195618
2026-01-26 05:50:00,-3.75,4.72,0.80,128.42,7.55,6.10,5.05,498.4,191417
2026-01-26 05:51:00,-3.63,4.85,0.87,126.78,8.19,6.13,5.26,498.8,189032
2026-01-26 05:52:00,-3.86,4.71,0.82,129.32,7.62,6.17,5.17,497.7,195187
2026-01-26 05:53:00,-3.96,4.60,0.96,130.71,8.98,6.17,5.27,497.3,194251
2026-01-26 05:54:00,-4.84,3.63,1.22,143.13,11.37,6.19,5.37,493.7,227253
2026-01-26 05:55:00,-5.18,2.99,1.54,150.01,14.42,6.19,5.11,492.8,223007
2026-01-26 05:56:00,-5.30,2.71,1.47,152.91,13.89,6.17,5.10,493.3,225419
2026-01-26 05:57:00,-5.48,2.03,1.75,159.70,16.63,6.17,5.00,492.0,232712
2026-01-26 05:58:00,-4.62,4.33,0.60,136.86,5.42,6.36,5.06,494.3,204955
2026-01-26 05:59:00,-5.12,3.61,1.09,144.79,9.90,6.40,5.09,493.1,214507
2026-01-26 06:00:00,-5.31,3.43,1.15,147.15,10.29,6.43,4.98,492.9,215768
2026-01-26 06:01:00,-5.09,3.76,1.14,143.53,10.24,6.44,4.98,493.6,211542
2026-01-26 06:02:00,-4.83,4.09,1.39,139.80,12.37,6.48,5.13,494.7,203296
2026-01-26 06:03:00,-4.77,4.23,1.17,138.45,10.37,6.49,5.15,494.9,199434
2026-01-26 06:04:00,-4.52,4.41,1.44,135.66,12.84,6.50,5.30,495.9,197258
2026-01-26 06:05:00,-4.26,4.80,1.16,131.57,10.21,6.52,5.16,498.2,184315
2026-01-26 06:06:00,-4.31,4.91,0.79,131.30,6.92,6.59,5.26,497.6,186645
2026-01-26 06:07:00,-4.50,5.68,0.53,128.40,4.21,7.35,5.89,498.9,180352
2026-01-26 06:08:00,-5.62,5.20,1.03,137.22,7.70,7.74,6.00,495.7,188674
2026-01-26 06:09:00,-5.54,5.47,0.78,135.35,5.76,7.83,6.05,496.1,186253
2026-01-26 06:10:00,-5.57,5.26,0.67,136.61,5.02,7.70,6.32,495.6,192779
2026-01-26 06:11:00,-5.03,5.83,0.30,130.77,2.23,7.72,6.01,498.4,179869
2026-01-26 06:16:00,-5.67,5.35,-0.42,136.63,-3.09,7.82,6.00,496.4,188693
2026-01-26 06:17:00,-6.04,4.91,-0.81,140.92,-5.91,7.88,5.85,495.1,193843
2026-01-26 06:18:00,-6.13,4.83,-0.72,141.74,-5.30,7.86,5.79,494.2,188520
2026-01-26 06:19:00,-4.94,6.11,-0.29,128.93,-2.10,7.90,7.56,506.2,251009
2026-01-26 06:20:00,-4.51,6.49,-0.05,124.79,-0.38,7.90,7.59,512.1,305560
2026-01-26 06:21:00,-4.68,6.24,-0.17,126.87,-1.24,7.80,6.22,499.0,182638
2026-01-26 06:22:00,-4.79,6.03,-0.42,128.46,-3.15,7.72,6.15,498.0,184368
2026-01-26 06:23:00,-4.88,5.91,-0.68,129.54,-5.08,7.70,6.16,498.2,182877
2026-01-26 06:24:00,-4.78,6.00,-0.41,128.55,-3.06,7.71,6.12,499.1,179708
2026-01-26 06:25:00,-5.39,5.47,-0.63,134.58,-4.68,7.71,6.14,496.6,189157
2026-01-26 06:26:00,-5.07,5.74,-0.18,131.45,-1.31,7.68,6.21,497.0,185824
2026-01-26 06:27:00,-5.02,5.82,-0.27,130.78,-2.05,7.70,6.30,497.5,186486
2026-01-26 06:28:00,-4.84,6.04,0.07,128.69,0.49,7.74,6.58,499.4,185151
2026-01-26 06:29:00,-4.70,6.10,-0.57,127.65,-4.20,7.76,8.26,513.4,308725
2026-01-26 06:30:00,-3.86,6.41,0.27,121.06,2.06,7.65,7.57,514.8,257915
2026-01-26 06:31:00,-1.22,5.08,5.18,103.50,44.76,7.41,9.73,547.4,364963
2026-01-26 06:32:00,-1.81,5.79,3.92,107.39,32.87,7.25,9.31,547.1,355811
2026-01-26 06:33:00,-3.75,5.68,2.29,123.39,18.61,7.22,7.90,518.8,300282
2026-01-26 06:34:00,-4.69,5.48,-0.49,130.57,-3.85,7.28,6.01,503.8,190268
2026-01-26 06:35:00,-5.09,5.29,-1.49,133.89,-11.51,7.50,5.63,501.6,198791
2026-01-26 06:36:00,-4.32,5.76,0.88,126.83,6.94,7.61,4.97,508.9,193585
2026-01-26 06:37:00,-3.84,6.00,2.59,122.64,20.01,7.62,4.74,511.0,185595
2026-01-26 06:38:00,-3.15,6.34,3.20,116.43,24.31,7.77,4.22,515.8,167184
2026-01-26 06:39:00,-3.14,5.71,3.81,118.83,30.35,7.55,4.22,515.1,168160
2026-01-26 06:40:00,-3.86,5.69,2.82,124.16,22.30,7.52,4.04,514.6,176471
2026-01-26 06:41:00,-4.03,5.61,3.10,125.66,24.20,7.60,4.10,514.8,173560
2026-01-26 06:42:00,-3.38,5.55,4.04,121.35,31.84,7.67,4.01,516.1,170445
2026-01-26 06:43:00,-2.61,6.53,3.20,111.77,24.47,7.79,3.77,518.8,169316
2026-01-26 06:44:00,-3.69,6.65,1.19,119.01,8.90,7.78,4.40,513.9,177972
2026-01-26 06:45:00,-3.62,6.53,1.10,119.00,8.38,7.67,4.72,512.6,177354
2026-01-26 06:46:00,-3.95,6.54,-0.13,121.11,-0.99,7.65,4.50,510.9,188241
2026-01-26 06:47:00,-4.66,6.24,-0.40,126.74,-2.94,7.81,4.58,510.2,196751
2026-01-26 06:48:00,-4.36,6.24,-1.89,124.98,-13.98,7.88,4.38,510.5,191385
2026-01-26 06:49:00,-2.38,5.16,1.39,114.73,13.72,7.67,4.36,511.9,189722
2026-01-26 06:50:00,-0.69,5.55,5.14,97.05,42.62,7.68,4.49,520.5,168727
2026-01-26 06:51:00,-2.11,6.66,2.75,107.55,21.46,7.59,4.59,515.6,173401
2026-01-26 06:52:00,-2.43,6.77,1.72,109.74,13.48,7.61,4.56,516.6,173683
2026-01-26 06:53:00,-4.85,5.94,0.33,129.22,2.47,7.79,4.41,510.8,195456
2026-01-26 06:54:00,-5.99,5.19,0.15,139.09,1.07,7.94,4.58,507.4,221209
2026-01-26 06:55:00,-3.10,6.19,1.29,116.56,10.56,7.72,4.33,512.3,190972
2026-01-26 06:56:00,-1.60,6.24,3.37,104.36,27.59,7.50,4.36,518.0,169892
2026-01-26 06:57:00,-0.27,6.80,3.52,92.24,27.34,7.69,4.51,520.9,171108
2026-01-26 06:58:00,-1.55,5.06,5.29,107.04,45.02,7.75,4.59,517.2,178411
2026-01-26 06:59:00,-2.16,6.89,2.40,107.43,18.42,7.76,3.98,517.6,171440
2026-01-26 07:00:00,-4.22,5.98,2.67,125.25,20.04,7.83,4.04,515.9,177695
2026-01-26 07:01:00,-3.60,6.50,2.58,118.95,19.13,7.91,4.22,515.4,181595
2026-01-26 07:02:00,-3.06,6.48,2.86,115.26,21.72,7.73,4.32,514.5,175005
2026-01-26 07:03:00,-2.73,6.36,3.40,113.22,26.16,7.75,4.50,514.6,173874
2026-01-26 07:04:00,-2.71,6.49,3.56,112.67,26.83,7.89,4.96,514.6,174186
2026-01-26 07:05:00,-2.91,7.07,2.66,112.37,19.18,8.14,4.56,514.8,173143
2026-01-26 07:06:00,-2.98,7.60,1.69,111.39,11.70,8.34,4.02,516.7,173324
2026-01-26 07:07:00,-2.61,7.86,0.71,108.36,4.90,8.38,4.24,516.6,175578
2026-01-26 07:08:00,-3.34,7.44,1.05,114.17,7.36,8.28,4.84,512.3,195805
2026-01-26 07:09:00,-4.11,6.54,2.48,122.17,17.78,8.19,5.32,509.0,208685
2026-01-26 07:10:00,-2.75,7.80,-0.41,109.44,-2.86,8.64,4.76,516.9,187525
2026-01-26 07:11:00,-1.59,8.23,-1.65,100.95,-11.15,8.60,5.18,518.0,175129
2026-01-26 07:12:00,-2.70,7.69,-0.74,109.32,-5.19,8.33,5.25,514.5,193857
2026-01-26 07:13:00,-5.88,5.81,1.03,135.33,7.11,8.35,5.62,504.3,219056
2026-01-26 07:14:00,-5.81,5.63,-1.18,135.92,-8.27,8.19,5.68,503.3,222918
2026-01-26 07:15:00,-5.70,5.55,-1.66,135.78,-11.79,8.21,5.29,507.9,214806
2026-01-26 07:16:00,-3.20,6.67,-1.57,115.66,-11.97,8.30,5.27,513.9,216661
2026-01-26 07:17:00,0.18,8.34,-1.13,88.78,-7.69,8.45,5.65,520.3,174971
2026-01-26 07:18:00,0.13,8.32,-1.71,89.13,-11.63,8.51,5.86,525.4,169883
2026-01-26 07:19:00,0.08,8.15,-2.69,89.40,-18.29,8.60,4.92,528.9,165315
2026-01-26 07:20:00,-0.23,7.66,-3.27,91.71,-23.11,8.35,5.00,520.0,173870
2026-01-26 07:21:00,-0.73,7.28,-3.68,95.69,-26.72,8.22,5.64,519.7,173867
2026-01-26 07:22:00,-1.16,7.16,-3.88,99.18,-28.15,8.25,5.51,518.7,171473
2026-01-26 07:23:00,-1.48,6.97,-4.08,102.00,-29.81,8.22,6.39,513.8,200911
2026-01-26 07:24:00,-2.00,7.22,-3.73,105.49,-26.50,8.40,6.58,512.3,194824
2026-01-26 07:25:00,-1.09,7.36,-3.69,98.46,-26.39,8.35,6.61,514.4,193311
2026-01-26 07:26:00,-2.79,7.22,-2.93,111.14,-20.73,8.37,6.74,509.5,200759
2026-01-26 07:27:00,-5.12,6.49,-1.58,128.24,-10.80,8.45,6.41,502.2,209298
2026-01-26 07:28:00,-4.54,6.95,-2.13,123.17,-14.37,8.61,6.24,508.0,205835
2026-01-26 07:29:00,-4.77,6.70,-2.19,125.44,-14.93,8.55,6.05,507.7,212597
2026-01-26 07:30:00,-4.62,6.89,-2.40,123.88,-16.14,8.67,6.22,506.7,203500
2026-01-26 07:31:00,-4.64,6.79,-2.73,124.33,-18.37,8.68,6.25,506.7,206690
2026-01-26 07:32:00,-3.68,7.18,-2.44,117.14,-16.80,8.58,6.14,508.8,206896
2026-01-26 07:33:00,-4.10,6.67,-3.30,121.61,-22.84,8.50,6.27,506.6,205834
2026-01-26 07:34:00,-6.59,3.32,-4.09,153.23,-28.99,8.45,5.82,502.5,227452
2026-01-26 07:35:00,-6.38,3.68,-4.10,150.02,-29.13,8.45,5.97,502.5,225044
2026-01-26 07:36:00,-6.53,2.80,-4.41,156.78,-31.83,8.38,6.13,501.5,235843
2026-01-26 07:37:00,-6.81,1.77,-4.66,165.46,-33.51,8.44,5.91,500.6,244442
2026-01-26 07:38:00,-6.79,0.94,-4.82,172.10,-35.10,8.45,5.93,501.6,230538
2026-01-26 07:39:00,-6.48,-0.16,-5.19,181.45,-38.69,8.31,5.87,502.8,239579
2026-01-26 07:40:00,-6.58,-1.29,-4.94,191.11,-36.41,8.35,5.77,502.6,239143
2026-01-26 07:41:00,-6.31,-1.51,-5.40,193.48,-39.79,8.47,5.80,502.8,227801
2026-01-26 07:42:00,-7.10,-1.07,-4.45,188.54,-31.79,8.42,5.86,499.2,247743
2026-01-26 07:43:00,-6.90,-1.09,-4.87,189.02,-34.87,8.53,6.04,498.6,240179
2026-01-26 07:44:00,-6.69,0.10,-4.47,179.12,-33.76,8.08,5.96,501.3,240250
2026-01-26 07:45:00,-6.78,0.49,-4.40,175.91,-32.91,8.10,5.80,503.0,245758
2026-01-26 07:46:00,-6.61,-0.97,-5.14,188.37,-37.60,8.42,6.09,499.3,235194
2026-01-26 07:47:00,-6.68,-1.10,-4.96,189.40,-36.21,8.39,5.92,499.8,236776
2026-01-26 07:48:00,-6.88,-1.07,-4.69,188.86,-33.96,8.40,6.06,498.4,235398
2026-01-26 07:49:00,-6.49,-1.35,-4.64,191.75,-35.01,8.11,5.31,505.4,235758
2026-01-26 07:50:00,-6.40,-1.51,-4.60,193.30,-34.95,8.03,5.89,503.2,240371
2026-01-26 07:51:00,-6.43,-0.90,-4.60,187.97,-35.34,7.98,5.67,502.4,234618
2026-01-26 07:52:00,-6.72,-0.45,-4.23,183.84,-32.13,7.95,5.77,504.2,238339
2026-01-26 07:53:00,-6.45,-0.95,-4.43,188.33,-34.17,7.88,6.12,500.7,240255
2026-01-26 07:54:00,-6.48,-1.00,-4.33,188.79,-33.44,7.85,6.37,497.1,242062
2026-01-26 07:55:00,-6.34,-1.42,-4.72,192.62,-36.00,8.07,6.83,493.8,232878
2026-01-26 07:56:00,-6.71,-0.22,-4.91,181.91,-36.21,8.34,6.78,494.0,245105
2026-01-26 07:57:00,-7.15,0.03,-4.20,179.77,-30.40,8.30,6.58,494.3,248803
2026-01-26 07:58:00,-7.05,1.68,-4.06,166.59,-29.24,8.36,6.66,493.3,248060
2026-01-26 07:59:00,-7.23,2.03,-3.70,164.35,-26.22,8.39,6.68,492.1,251662
2026-01-26 08:00:00,-7.30,1.57,-3.65,167.90,-26.06,8.34,6.90,492.1,251317
2026-01-26 08:01:00,-6.33,4.12,-3.12,146.95,-22.49,8.19,7.30,494.4,232316
2026-01-26 08:02:00,-5.91,4.50,-3.31,142.75,-24.02,8.17,7.25,496.1,223431
2026-01-26 08:03:00,-6.86,3.61,-2.45,152.28,-17.55,8.15,7.37,491.7,229781
2026-01-26 08:04:00,-6.72,4.03,-2.14,149.05,-15.25,8.17,7.36,491.6,239310
2026-01-26 08:05:00,-6.05,4.82,-2.43,141.45,-17.47,8.14,7.46,494.4,226563
2026-01-26 08:06:00,-6.12,4.92,-2.19,141.24,-15.59,8.15,7.66,493.7,234237
2026-01-26 08:07:00,-6.31,4.61,-2.26,143.84,-16.15,8.15,7.38,492.8,229211
2026-01-26 08:08:00,-6.44,3.97,-3.01,148.34,-21.72,8.17,7.40,492.6,229691
2026-01-26 08:09:00,-6.52,3.80,-2.94,149.78,-21.26,8.11,7.64,492.1,236749
2026-01-26 08:10:00,-6.26,2.98,-4.25,154.57,-31.48,8.14,7.53,493.0,235148
2026-01-26 08:11:00,-6.29,2.73,-4.28,156.56,-31.95,8.12,7.42,492.3,235846
2026-01-26 08:12:00,-6.51,2.58,-4.02,158.34,-29.83,8.09,7.40,492.1,236542
2026-01-26 08:13:00,-6.61,2.73,-3.68,157.55,-27.24,8.05,7.32,491.2,240982
2026-01-26 08:14:00,-6.76,2.59,-3.41,159.03,-25.25,8.03,7.24,490.9,242594
2026-01-26 08:15:00,-6.56,2.59,-3.81,158.48,-28.42,8.04,7.48,491.3,240715
2026-01-26 08:16:00,-5.97,2.46,-4.60,157.60,-35.48,8.00,7.57,493.7,235910
2026-01-26 08:17:00,-5.99,1.98,-4.32,161.69,-34.41,7.97,7.48,493.2,235936
2026-01-26 08:18:00,-5.94,4.21,-2.70,144.70,-20.37,7.97,7.42,494.2,236070
2026-01-26 08:19:00,-6.88,2.89,-2.53,157.25,-18.70,7.90,7.34,489.8,254627
2026-01-26 08:20:00,-5.99,3.89,-3.09,147.01,-23.36,7.96,7.45,494.1,239978
2026-01-26 08:21:00,-4.56,6.20,-1.95,126.33,-14.25,7.96,7.22,501.7,210789
2026-01-26 08:22:00,-4.97,5.61,-2.71,131.52,-19.86,7.98,7.30,498.4,224728
2026-01-26 08:23:00,-5.36,5.28,-2.52,135.45,-18.52,7.96,7.43,496.6,234684
2026-01-26 08:24:00,-5.95,4.27,-3.02,144.32,-22.39,7.94,7.70,493.5,247515
2026-01-26 08:25:00,-4.11,5.70,-3.06,125.81,-23.51,7.93,7.93,496.5,236992
2026-01-26 08:26:00,-5.10,4.30,-3.35,139.86,-26.67,7.86,8.17,515.0,350839
2026-01-26 08:27:00,-6.35,2.88,-3.52,155.63,-26.81,7.83,7.80,491.6,243256
2026-01-26 08:28:00,-6.26,3.21,-3.59,152.82,-27.03,7.90,7.77,492.3,236676
2026-01-26 08:29:00,-6.30,3.39,-3.29,151.68,-24.73,7.87,7.93,493.4,237463
2026-01-26 08:30:00,-6.30,3.16,-3.43,153.35,-25.91,7.84,7.83,492.7,244070
2026-01-26 08:31:00,-6.17,3.15,-3.60,152.93,-27.46,7.82,7.84,493.4,238392
2026-01-26 08:32:00,-6.17,3.02,-3.75,153.90,-28.65,7.83,7.78,493.4,237002
2026-01-26 08:33:00,-6.41,2.67,-3.63,157.41,-27.59,7.86,8.05,492.6,245783
2026-01-26 08:34:00,-6.17,3.19,-3.63,152.66,-27.62,7.87,7.78,494.0,235626
2026-01-26 08:35:00,-6.38,2.73,-3.64,156.81,-27.65,7.87,7.78,492.7,242551
2026-01-26 08:36:00,-6.31,3.03,-3.39,154.35,-25.82,7.79,7.93,492.6,242045
2026-01-26 08:37:00,-6.43,2.86,-3.35,156.03,-25.45,7.79,7.98,492.6,245227
2026-01-26 08:38:00,-6.45,2.74,-3.39,156.96,-25.80,7.80,7.99,492.5,245796
2026-01-26 08:39:00,-6.49,2.33,-3.60,160.21,-27.59,7.80,7.73,491.9,241916
2026-01-26 08:40:00,-6.71,2.26,-3.18,161.42,-24.20,7.76,7.86,491.5,245533
2026-01-26 08:41:00,-6.75,2.04,-3.21,163.21,-24.49,7.75,7.93,490.9,248004
2026-01-26 08:42:00,-6.75,1.97,-3.36,163.75,-25.58,7.81,7.88,491.2,248199
2026-01-26 08:43:00,-6.59,2.37,-3.48,160.23,-26.43,7.82,7.95,491.4,248796
2026-01-26 08:44:00,-6.89,2.30,-2.85,161.51,-21.41,7.81,7.81,490.5,253325
2026-01-26 08:45:00,-6.73,2.34,-3.02,160.83,-22.98,7.76,8.25,493.4,256211
2026-01-26 08:46:00,-6.57,1.80,-3.50,164.66,-27.16,7.67,8.08,491.5,247704
2026-01-26 08:47:00,-6.64,2.50,-2.99,159.41,-22.85,7.71,8.21,495.0,249185
2026-01-26 08:48:00,-6.65,2.25,-3.03,161.28,-23.35,7.67,8.03,491.2,244820
2026-01-26 08:49:00,-6.53,2.57,-3.13,158.49,-24.00,7.70,8.13,491.3,243305
2026-01-26 08:50:00,-6.27,2.88,-3.40,155.31,-26.25,7.69,7.98,492.9,237742
2026-01-26 08:51:00,-6.85,1.79,-2.82,165.33,-21.72,7.65,7.83,490.1,242856
2026-01-26 08:52:00,-7.00,1.38,-2.59,168.82,-19.95,7.60,7.86,489.8,247992
2026-01-26 08:53:00,-6.86,1.73,-2.77,165.80,-21.38,7.60,7.95,490.1,246254
2026-01-26 08:54:00,-6.86,1.72,-2.50,165.96,-19.49,7.52,7.97,489.5,247061
2026-01-26 08:55:00,-5.62,3.84,-2.80,145.67,-22.35,7.38,7.73,491.8,240962
2026-01-26 08:56:00,-2.90,5.81,-2.58,116.53,-21.64,7.46,8.08,505.3,254898
2026-01-26 08:57:00,-3.08,6.23,-2.62,116.34,-20.68,7.46,8.93,515.5,349956
2026-01-26 08:58:00,-3.37,6.02,-2.90,119.24,-22.77,7.49,8.53,505.3,279546
2026-01-26 08:59:00,-3.07,6.23,-2.71,116.22,-21.35,7.47,8.83,513.7,316215
2026-01-26 09:00:00,-3.68,5.92,-2.60,121.84,-20.44,7.44,8.80,512.2,336707
2026-01-26 09:01:00,-3.95,5.64,-2.60,124.99,-20.65,7.36,8.17,495.5,241084
2026-01-26 09:02:00,-4.17,5.52,-2.46,127.03,-19.54,7.33,8.40,505.1,244483
2026-01-26 09:03:00,-4.70,5.20,-2.22,132.15,-17.54,7.34,8.31,504.6,252245
2026-01-26 09:04:00,-4.57,5.26,-1.98,130.95,-15.88,7.24,8.35,492.2,254367
2026-01-26 09:05:00,-5.61,4.01,-2.02,144.46,-16.35,7.21,8.34,488.6,279329
2026-01-26 09:06:00,-5.27,4.40,-2.05,140.15,-16.60,7.17,7.97,490.3,265546
2026-01-26 09:07:00,-5.29,4.39,-1.95,140.29,-15.83,7.16,8.10,490.4,268277
2026-01-26 09:08:00,-5.25,4.46,-1.95,139.66,-15.80,7.19,8.04,490.9,266929
2026-01-26 09:09:00,-5.28,4.45,-1.96,139.87,-15.81,7.18,8.24,490.9,266118
2026-01-26 09:10:00,-5.57,3.96,-2.06,144.63,-16.79,7.16,8.35,489.3,277165
2026-01-26 09:11:00,-5.53,4.13,-1.93,143.23,-15.65,7.18,8.12,490.0,272136
2026-01-26 09:12:00,-5.58,4.16,-1.74,143.26,-14.01,7.18,8.04,490.1,268224
2026-01-26 09:13:00,-5.80,4.03,-1.17,145.16,-9.39,7.16,8.45,488.2,281632
2026-01-26 09:14:00,-6.00,3.78,-1.02,147.81,-8.17,7.17,8.09,488.5,283271
2026-01-26 09:15:00,-5.73,4.13,-0.97,144.23,-7.82,7.13,8.46,488.7,280385
2026-01-26 09:16:00,-5.84,3.82,-1.33,146.78,-10.79,7.11,8.44,488.5,283679
2026-01-26 09:17:00,-5.59,4.20,-1.27,143.10,-10.27,7.12,8.40,488.9,275273
2026-01-26 09:18:00,-5.64,3.95,-1.83,144.97,-14.89,7.14,8.23,489.1,272368
2026-01-26 09:19:00,-5.67,3.63,-2.06,147.40,-17.05,7.07,8.26,489.2,277026
2026-01-26 09:20:00,-5.33,4.54,-1.32,139.57,-10.66,7.14,8.47,489.9,269605
2026-01-26 09:21:00,-5.31,4.57,-1.28,139.32,-10.38,7.15,8.51,490.1,269817
2026-01-26 13:36:00,-4.01,5.78,1.19,124.76,9.63,7.13,7.31,496.3,183532
