time_tag,bx_gsm,by_gsm,bz_gsm,lon_gsm,lat_gsm,bt,density,speed,temperature
2026-01-25 13:54:00,-4.11,1.39,-2.75,161.25,-32.36,5.20,0.85,520.1,160165
2026-01-25 13:55:00,-4.29,1.05,-2.05,166.25,-24.86,4.87,0.92,530.9,208299
2026-01-25 13:56:00,-3.97,1.45,-2.07,159.99,-26.11,4.71,1.00,542.4,257155
2026-01-25 13:57:00,-3.87,1.72,-1.88,156.06,-23.98,4.64,0.96,551.0,319487
2026-01-25 13:58:00,-2.50,1.69,-1.29,145.98,-23.16,3.30,0.92,529.1,198469
2026-01-25 13:59:00,-2.30,1.53,-1.57,146.34,-29.53,3.18,0.60,513.7,117727
2026-01-25 14:00:00,-2.39,1.27,-1.78,152.09,-33.27,3.24,0.53,485.2,43180
2026-01-25 14:01:00,-2.58,1.20,-1.91,155.16,-33.84,3.42,1.05,511.9,192472
2026-01-25 14:02:00,-2.47,1.19,-1.82,154.23,-33.59,3.31,1.18,519.8,211348
2026-01-25 14:03:00,-2.93,1.21,-1.87,157.66,-30.50,3.66,1.11,503.2,171751
2026-01-25 14:04:00,-3.14,1.61,-0.80,152.90,-12.73,3.62,1.25,522.9,252127
2026-01-25 14:05:00,-3.07,1.82,-0.22,149.30,-3.58,3.59,1.28,529.7,240692
2026-01-25 14:06:00,-3.38,1.61,-1.26,154.53,-18.58,4.17,1.18,521.6,186291
2026-01-25 14:07:00,-3.87,1.02,-3.04,165.24,-37.18,5.03,1.24,528.5,219651
2026-01-25 14:08:00,-3.90,1.46,-2.74,159.51,-33.34,5.00,1.22,533.0,224226
2026-01-25 14:09:00,-3.45,0.86,-3.18,166.04,-41.81,4.80,1.00,530.1,176344
2026-01-25 14:10:00,-3.96,0.55,-3.66,172.04,-42.46,5.42,1.01,529.4,174789
2026-01-25 14:11:00,-3.59,1.09,-3.21,163.04,-40.59,4.96,0.90,522.4,158904
2026-01-25 14:12:00,-3.41,1.12,-3.06,161.80,-40.39,4.72,1.12,553.6,284410
2026-01-25 14:13:00,-3.57,0.45,-3.13,172.83,-40.99,4.79,1.20,553.5,333395
2026-01-25 14:14:00,-3.84,1.69,-1.48,156.26,-19.44,5.09,1.15,525.2,194175
2026-01-25 14:15:00,-3.53,3.52,2.31,135.08,24.91,5.50,0.94,506.4,134070
2026-01-25 14:16:00,-3.73,3.78,1.00,134.59,10.61,5.43,1.11,529.2,208589
2026-01-25 14:17:00,-3.64,3.75,1.35,134.14,14.44,5.41,1.20,546.6,282065
2026-01-25 14:18:00,-3.79,3.52,1.77,137.14,18.91,5.48,1.21,550.1,297403
2026-01-25 14:20:00,-3.74,3.83,1.23,134.32,12.92,5.51,0.62,516.4,126740
2026-01-25 14:21:00,-3.56,3.89,1.66,132.43,17.47,5.55,0.76,515.6,125346
2026-01-25 14:22:00,-3.66,4.03,1.21,132.22,12.56,5.58,0.99,518.2,135325
2026-01-25 14:23:00,-4.08,3.62,0.62,138.38,6.45,5.49,1.35,527.4,161136
2026-01-25 14:24:00,-3.85,3.82,0.27,135.23,2.90,5.45,1.74,532.5,180037
2026-01-25 14:25:00,-4.09,3.59,0.32,138.75,3.34,5.47,1.80,523.1,164087
2026-01-25 14:26:00,-4.05,3.70,-0.46,137.60,-4.74,5.55,1.61,508.6,112126
2026-01-25 14:27:00,-3.69,3.87,1.30,133.59,13.66,5.52,1.47,494.4,89037
2026-01-25 14:28:00,-3.67,3.78,-0.37,134.13,-3.99,5.47,2.13,533.0,229074
2026-01-25 14:29:00,-3.89,3.25,1.89,140.11,20.47,5.41,2.51,513.4,103150
2026-01-25 14:30:00,-3.78,3.35,2.04,138.45,22.05,5.46,2.61,517.2,97872
2026-01-25 14:31:00,-3.66,3.61,1.77,135.36,18.97,5.48,2.53,519.8,90675
2026-01-25 14:32:00,-3.73,3.53,1.74,136.58,18.73,5.43,2.49,515.9,111685
2026-01-25 14:33:00,-3.77,3.40,1.79,137.97,19.39,5.39,2.32,517.2,107120
2026-01-25 14:34:00,-3.45,3.89,1.68,131.60,17.95,5.47,2.30,512.6,95327
2026-01-25 14:35:00,-3.07,4.04,1.88,127.24,20.39,5.43,2.39,511.0,97327
2026-01-25 14:36:00,-2.70,4.00,2.34,123.98,25.91,5.39,2.46,510.5,104173
2026-01-25 14:37:00,-2.56,3.94,2.47,122.96,27.72,5.31,2.29,510.0,106026
2026-01-25 14:38:00,-3.34,3.69,2.05,132.21,22.40,5.41,2.09,512.4,115694
2026-01-25 14:39:00,-3.67,3.87,0.90,133.51,9.59,5.48,2.11,514.6,120881
2026-01-25 14:40:00,-2.75,3.34,2.43,129.47,29.34,5.06,2.32,511.8,110128
2026-01-25 14:41:00,-2.76,3.16,2.86,131.05,34.27,5.17,2.49,510.0,105796
2026-01-25 14:42:00,-1.99,3.69,2.72,118.28,33.00,5.16,2.39,513.0,100188
2026-01-25 14:43:00,-1.30,3.69,3.37,109.34,40.75,5.25,2.53,508.4,112529
2026-01-25 14:44:00,-1.16,3.66,3.73,107.60,44.17,5.37,2.23,506.8,124258
2026-01-25 14:45:00,-1.62,2.96,3.93,118.75,49.36,5.24,2.40,507.5,101357
2026-01-25 14:46:00,-1.01,1.06,4.68,133.58,72.65,5.06,2.47,508.3,103604
2026-01-25 14:47:00,-0.61,2.65,4.34,102.94,57.91,5.14,2.60,506.5,102800
2026-01-25 14:48:00,-0.78,3.08,4.43,104.27,54.28,5.45,2.47,507.2,103388
2026-01-25 14:49:00,-0.87,3.49,3.94,103.95,47.61,5.40,2.41,509.1,99936
2026-01-25 14:50:00,-0.93,4.23,3.25,102.43,36.85,5.45,2.44,506.0,103158
2026-01-25 14:51:00,-0.88,4.55,2.76,100.97,30.74,5.41,2.45,504.7,104652
2026-01-25 14:52:00,-1.27,4.28,2.80,106.50,32.09,5.30,2.74,506.4,95188
2026-01-25 14:53:00,-1.72,4.39,2.42,111.42,27.12,5.32,2.70,516.8,93070
2026-01-25 14:54:00,-2.23,4.23,2.31,117.77,25.78,5.34,2.54,524.9,85920
2026-01-25 14:55:00,-1.96,2.61,4.20,126.90,52.12,5.32,2.52,528.6,102831
2026-01-25 14:56:00,-1.75,2.98,3.89,120.37,48.38,5.20,2.81,532.8,128162
2026-01-25 14:57:00,-2.32,4.65,0.81,116.55,8.87,5.36,3.16,525.8,113569
2026-01-25 14:58:00,-2.28,2.79,3.92,129.28,47.40,5.34,3.37,521.8,117533
2026-01-25 14:59:00,-2.16,3.21,3.67,123.94,43.52,5.36,2.48,517.2,90243
2026-01-25 15:00:00,-1.75,3.82,3.23,114.64,37.59,5.33,2.00,517.4,70009
2026-01-25 15:01:00,0.04,3.64,3.84,89.31,46.59,5.32,2.59,514.2,74730
2026-01-25 15:02:00,0.00,3.34,4.08,90.08,50.74,5.31,1.83,499.3,42706
2026-01-25 15:03:00,0.55,3.34,4.23,80.65,51.32,5.42,2.96,531.2,107794
2026-01-25 15:04:00,0.53,3.21,4.26,80.66,52.63,5.37,3.53,526.7,119424
2026-01-25 15:05:00,-3.33,3.89,1.60,130.55,17.34,5.40,2.50,513.3,77480
2026-01-25 15:06:00,-3.04,4.13,1.68,126.36,18.09,5.41,1.36,484.5,37186
2026-01-25 15:07:00,-3.33,3.79,2.05,131.31,22.07,5.45,2.33,504.4,87414
2026-01-25 15:08:00,-2.72,4.24,1.95,122.65,21.20,5.47,3.00,513.9,96119
2026-01-25 15:09:00,-2.07,4.80,1.52,113.36,16.22,5.47,2.73,513.7,81716
2026-01-25 15:10:00,-2.48,4.77,0.67,117.45,7.09,5.45,2.43,517.6,75734
2026-01-25 15:11:00,-3.53,3.33,-1.74,136.60,-19.67,5.21,2.64,520.0,83098
2026-01-25 15:12:00,-2.78,3.01,-2.93,132.65,-35.60,5.21,2.82,522.5,95610
2026-01-25 15:13:00,-2.34,3.40,2.40,124.56,30.18,5.25,2.45,520.9,77954
2026-01-25 15:14:00,-2.85,3.39,2.86,130.10,32.83,5.29,2.73,512.6,78204
2026-01-25 15:15:00,-2.86,3.62,2.71,128.30,30.47,5.36,2.59,516.5,77098
2026-01-25 15:16:00,-2.99,4.00,2.24,126.78,24.17,5.48,3.20,503.7,83140
2026-01-25 15:17:00,-2.81,4.01,2.19,124.95,24.10,5.44,2.51,503.4,85210
2026-01-25 15:18:00,-3.03,3.98,2.20,127.31,23.77,5.47,2.63,518.1,93346
2026-01-25 15:19:00,-2.84,2.45,2.79,139.24,36.58,5.14,2.65,506.8,88722
2026-01-25 15:20:00,-2.70,0.22,4.10,175.33,56.50,5.03,2.58,513.6,79038
2026-01-25 15:21:00,-1.85,1.47,4.50,141.63,62.28,5.15,2.51,509.2,84472
2026-01-25 15:22:00,-1.52,1.85,4.54,129.39,62.14,5.19,2.79,503.8,99920
2026-01-25 15:23:00,-2.70,2.53,3.65,136.96,44.58,5.26,2.71,500.6,113147
2026-01-25 15:24:00,-3.15,2.81,3.07,138.24,36.06,5.24,2.61,499.7,117264
2026-01-25 15:25:00,-2.96,3.03,3.15,134.27,36.66,5.30,2.64,500.9,106214
2026-01-25 15:26:00,-3.19,3.20,2.61,134.95,30.05,5.27,2.49,502.2,115719
2026-01-25 15:27:00,-3.66,3.97,-0.48,132.70,-5.11,5.48,2.29,505.0,122758
2026-01-25 15:28:00,-3.70,3.99,0.00,132.80,0.01,5.51,2.20,505.5,115936
2026-01-25 15:29:00,-3.61,3.91,0.99,132.75,10.57,5.42,2.05,497.8,99116
2026-01-25 15:30:00,-3.74,3.88,0.00,133.94,0.05,5.44,2.01,487.9,69696
2026-01-25 15:31:00,-3.64,4.02,-0.21,132.11,-2.20,5.43,2.30,502.5,112481
2026-01-25 15:32:00,-3.57,3.96,-0.30,132.01,-3.22,5.41,2.01,513.1,106083
2026-01-25 15:33:00,-3.69,3.91,0.08,133.33,0.87,5.40,2.03,516.5,79489
2026-01-25 15:34:00,-3.42,4.12,0.15,129.68,1.59,5.36,1.54,483.0,46673
2026-01-25 15:35:00,-3.18,4.19,0.60,127.25,6.55,5.32,1.77,506.1,72881
2026-01-25 15:36:00,-2.67,4.32,1.35,121.65,14.83,5.28,2.93,514.0,102693
2026-01-25 15:37:00,-2.09,4.19,2.20,116.53,25.22,5.19,3.35,520.8,114951
2026-01-25 15:38:00,-3.33,3.76,0.91,131.48,10.26,5.18,1.98,498.2,59352
2026-01-25 15:39:00,-4.04,3.17,0.14,141.90,1.51,5.17,2.70,514.6,101793
2026-01-25 15:40:00,-4.41,2.58,-0.65,149.73,-7.30,5.19,3.37,528.4,125313
2026-01-25 15:41:00,-4.13,2.45,-1.62,149.35,-18.65,5.22,2.42,512.6,86202
2026-01-25 15:42:00,-4.22,2.45,-1.52,149.87,-17.34,5.13,2.28,513.9,83486
2026-01-25 15:43:00,-4.11,1.86,-2.54,155.72,-29.36,5.21,3.12,531.6,115667
2026-01-25 15:44:00,-2.00,2.30,0.80,131.04,14.76,5.04,3.18,524.1,114889
2026-01-25 15:45:00,-0.89,3.70,3.22,103.48,40.21,5.03,2.58,503.8,90436
2026-01-25 15:46:00,-3.18,2.92,2.42,137.43,29.29,5.02,1.20,491.6,55052
2026-01-25 15:47:00,-4.46,2.24,0.55,153.35,6.25,5.10,2.73,522.5,108522
2026-01-25 15:48:00,-4.67,1.52,-0.89,161.94,-10.27,5.06,2.37,511.2,88292
2026-01-25 15:49:00,-4.74,1.54,-0.92,161.98,-10.50,5.07,2.55,506.7,108442
2026-01-25 15:50:00,-4.60,1.28,-1.65,164.44,-19.06,5.08,2.41,500.0,89152
2026-01-25 15:51:00,-4.60,1.25,-2.12,164.85,-24.00,5.25,2.49,511.7,142911
2026-01-25 15:52:00,-4.58,1.30,-2.28,164.10,-25.57,5.29,2.44,511.7,107732
2026-01-25 15:53:00,-4.67,1.49,-1.87,162.26,-20.87,5.26,2.41,503.0,93376
2026-01-25 15:54:00,-4.90,1.21,-1.32,166.11,-14.66,5.29,2.03,500.6,110178
2026-01-25 15:55:00,-4.98,0.82,-1.49,170.67,-16.42,5.27,1.47,499.3,126869
2026-01-25 15:56:00,-5.14,0.72,-0.94,172.03,-10.31,5.30,1.29,502.0,155603
2026-01-25 16:00:00,-4.95,1.90,0.12,159.03,1.26,5.33,1.25,510.3,191165
2026-01-25 16:01:00,-5.03,1.03,0.77,168.43,8.57,5.22,1.78,516.7,170949
2026-01-25 16:02:00,-5.06,0.66,0.53,172.59,5.92,5.14,3.06,535.2,107876
2026-01-25 16:03:00,-5.05,0.53,0.11,174.05,1.24,5.09,2.37,534.2,83568
2026-01-25 16:04:00,-5.09,-0.11,-0.09,181.24,-0.96,5.12,2.75,506.4,119574
2026-01-25 16:05:00,-5.06,-0.95,0.26,190.62,2.86,5.18,2.69,511.0,113381
2026-01-25 16:06:00,-5.03,-0.37,-0.64,184.25,-7.25,5.13,1.76,506.7,186342
2026-01-25 16:07:00,-5.09,0.87,-0.81,170.35,-8.90,5.27,1.79,522.3,223299
2026-01-25 16:08:00,-5.15,0.35,-0.78,176.08,-8.54,5.24,1.65,523.7,187426
2026-01-25 16:09:00,-5.21,0.37,-0.77,175.98,-8.35,5.28,1.00,527.4,205641
2026-01-25 16:10:00,-5.19,1.12,-0.81,167.78,-8.70,5.38,0.81,546.1,207666
2026-01-25 16:11:00,-5.17,1.30,-0.80,165.87,-8.51,5.39,1.01,526.7,224120
2026-01-25 16:12:00,-5.06,1.20,-1.00,166.70,-10.93,5.32,1.08,514.7,232222
2026-01-25 16:13:00,-5.09,1.08,-0.87,168.02,-9.51,5.29,1.05,515.3,231653
2026-01-25 16:14:00,-5.18,1.21,-0.71,166.81,-7.55,5.38,0.91,510.7,192285
2026-01-25 16:15:00,-4.97,1.21,-1.50,166.33,-16.35,5.35,1.14,511.9,206313
2026-01-25 16:16:00,-4.52,1.01,-2.41,167.44,-27.49,5.23,1.52,512.4,220535
2026-01-25 16:17:00,-2.18,0.66,3.37,163.19,55.91,5.09,1.41,505.9,185788
2026-01-25 16:18:00,0.21,0.27,5.34,52.69,86.35,5.37,1.35,499.8,149545
2026-01-25 16:19:00,0.57,0.27,5.31,25.02,83.22,5.37,2.57,515.7,228701
2026-01-25 16:20:00,0.03,-0.28,5.34,276.39,86.95,5.38,1.45,506.6,176524
2026-01-25 16:21:00,0.09,0.02,5.12,11.00,88.96,5.13,2.06,504.9,177453
2026-01-25 16:22:00,0.35,0.19,5.27,28.73,85.66,5.29,1.62,494.9,118476
2026-01-25 16:23:00,0.57,-0.07,5.42,353.42,83.94,5.46,2.54,514.2,156531
2026-01-25 16:24:00,-0.90,-0.03,5.02,182.15,79.86,5.16,1.69,502.9,165518
2026-01-25 16:25:00,-1.36,0.04,4.94,178.34,74.60,5.18,1.62,493.6,124127
2026-01-25 16:26:00,-1.84,-0.03,4.97,180.91,69.67,5.35,1.93,496.0,115626
2026-01-25 16:27:00,-0.94,0.04,5.24,177.60,79.81,5.35,1.59,498.9,140314
2026-01-25 16:28:00,-1.88,0.15,4.89,175.55,68.86,5.32,1.46,502.0,172053
2026-01-25 16:29:00,-2.35,-0.44,4.73,190.62,63.22,5.31,1.84,498.3,130620
2026-01-25 16:30:00,-2.63,-0.59,4.53,192.57,59.29,5.30,2.12,493.8,82832
2026-01-25 16:33:00,-2.58,-0.29,4.98,186.38,62.48,5.62,2.13,502.7,140280
2026-01-25 16:34:00,-2.35,-1.01,4.84,203.18,62.10,5.48,1.24,494.9,131116
2026-01-25 16:35:00,-2.52,0.24,4.72,174.52,61.81,5.39,1.64,496.8,129177
2026-01-25 16:36:00,-2.63,0.20,4.34,175.62,58.69,5.17,1.71,497.7,157184
2026-01-25 16:37:00,-2.84,-0.03,4.42,180.70,57.26,5.28,1.44,500.4,182742
2026-01-25 16:38:00,-2.56,-0.70,4.59,195.27,59.96,5.32,1.86,499.0,150662
2026-01-25 16:39:00,-3.15,-0.28,4.14,185.08,52.64,5.31,1.55,499.8,170608
2026-01-25 16:40:00,-3.80,-0.07,3.61,181.12,43.52,5.26,0.94,509.9,243406
2026-01-25 16:41:00,-3.41,-0.50,3.90,188.37,48.50,5.21,1.21,504.2,203292
2026-01-25 16:42:00,-2.97,-0.70,4.29,193.17,54.58,5.28,1.24,503.5,200621
2026-01-25 16:43:00,-2.91,-0.33,4.50,186.45,56.98,5.39,1.35,501.3,190266
2026-01-25 16:44:00,-3.56,-0.44,4.00,187.09,48.13,5.38,1.50,501.1,189930
2026-01-25 16:45:00,-3.45,-0.74,3.85,192.07,47.51,5.24,1.58,499.5,179711
2026-01-25 16:46:00,-3.36,-0.36,3.88,186.17,48.92,5.17,1.34,487.5,104244
2026-01-25 16:47:00,-3.64,-0.58,3.57,189.03,44.12,5.14,1.18,484.8,88809
2026-01-25 16:48:00,-3.94,-0.95,3.32,193.62,39.31,5.24,1.42,497.6,173989
2026-01-25 16:49:00,-4.12,-1.24,3.07,196.79,35.54,5.30,1.33,499.8,185325
2026-01-25 16:50:00,-3.80,-1.59,3.11,202.70,37.09,5.22,0.87,501.9,178486
2026-01-25 16:51:00,-5.30,-0.97,0.67,190.40,7.05,5.46,0.72,485.6,67910
2026-01-25 16:52:00,-5.49,-0.78,-0.53,188.05,-5.49,5.58,0.93,508.9,196456
2026-01-25 16:53:00,-5.48,-0.95,-0.53,189.80,-5.47,5.59,0.95,500.1,156861
2026-01-25 16:54:00,-5.36,-0.79,-1.13,188.43,-11.80,5.54,0.73,485.0,59319
2026-01-25 16:55:00,-5.42,-0.63,-0.44,186.65,-4.61,5.49,0.84,500.9,168791
2026-01-25 16:56:00,-5.36,-0.66,-0.62,187.02,-6.50,5.45,0.87,503.9,221746
2026-01-25 16:57:00,-5.13,-0.96,-1.30,190.62,-13.98,5.40,0.99,504.6,236842
2026-01-25 16:58:00,-5.26,-1.01,-1.11,190.84,-11.67,5.47,0.99,506.4,227891
2026-01-25 16:59:00,-5.13,-1.21,-0.97,193.26,-10.37,5.40,1.02,504.4,224038
2026-01-25 17:00:00,-5.29,-0.26,-1.63,182.84,-17.10,5.55,0.97,505.7,218439
2026-01-25 17:01:00,-5.18,-0.31,-1.92,183.45,-20.26,5.55,0.99,508.6,210247
2026-01-25 17:02:00,-5.25,-0.39,-1.67,184.30,-17.57,5.56,1.00,509.5,204259
2026-01-25 17:03:00,-5.49,-0.56,-0.66,185.82,-6.81,5.57,0.94,509.4,201828
2026-01-25 17:04:00,-5.50,-0.20,-0.79,182.06,-8.21,5.56,0.98,507.6,227714
2026-01-25 17:05:00,-5.34,-0.37,-1.49,184.00,-15.59,5.57,0.95,509.8,227234
2026-01-25 17:06:00,-5.37,-0.26,-1.47,182.79,-15.24,5.58,0.90,513.3,222751
2026-01-25 17:07:00,-5.42,-0.18,-1.00,181.92,-10.50,5.54,1.03,503.2,207095
2026-01-25 17:08:00,-5.48,-0.16,-0.97,181.62,-10.02,5.58,0.95,503.4,189371
2026-01-25 17:09:00,-5.49,-0.21,-0.85,182.21,-8.78,5.56,1.06,505.4,214130
2026-01-25 17:10:00,-5.44,-0.26,-1.00,182.71,-10.39,5.54,1.34,496.6,171871
2026-01-25 17:11:00,-5.55,-0.19,-0.63,181.95,-6.53,5.59,1.23,499.3,195454
2026-01-25 17:12:00,-5.47,-0.47,-0.95,184.91,-9.86,5.59,1.44,507.3,225992
2026-01-25 17:13:00,-5.48,-0.44,-0.65,184.61,-6.70,5.54,0.80,491.3,142843
2026-01-25 17:14:00,-5.50,-0.40,-0.26,184.13,-2.68,5.53,1.07,513.5,268236
2026-01-25 17:15:00,-5.51,-0.49,-0.40,185.05,-4.12,5.56,1.00,502.5,224914
2026-01-25 17:16:00,-5.40,-0.51,-0.82,185.35,-8.58,5.50,0.76,483.2,93389
2026-01-25 17:17:00,-5.44,-0.39,-1.09,184.08,-11.28,5.58,0.69,498.7,109800
2026-01-25 17:18:00,-5.51,-0.23,-0.71,182.41,-7.34,5.57,0.66,523.2,148890
2026-01-25 17:19:00,-5.50,-0.36,-0.90,183.77,-9.31,5.59,0.60,527.5,165225
2026-01-25 17:20:00,-5.50,-0.63,-0.79,186.49,-8.14,5.60,0.70,514.1,194600
2026-01-25 17:21:00,-4.79,-2.38,-0.60,206.39,-6.44,5.47,1.07,498.9,164355
2026-01-25 17:22:00,-4.55,-2.77,-0.35,211.35,-3.75,5.37,1.44,508.2,254109
2026-01-25 17:23:00,-4.78,-2.56,-0.15,208.14,-1.59,5.43,0.95,495.7,161418
2026-01-25 17:24:00,-4.88,-2.36,-0.03,205.83,-0.35,5.43,1.54,506.7,179806
2026-01-25 17:25:00,-4.98,-2.11,0.02,202.99,0.23,5.42,1.15,490.5,112092
2026-01-25 17:26:00,-5.07,-1.95,0.08,200.99,0.87,5.43,1.31,489.6,119841
2026-01-25 17:27:00,-5.12,-1.77,-0.09,199.09,-0.93,5.42,1.32,495.5,114040
2026-01-25 17:28:00,-5.11,-1.80,-0.04,199.42,-0.46,5.42,1.22,498.5,108762
2026-01-25 17:29:00,-5.12,-1.94,-0.11,200.80,-1.16,5.49,1.09,492.9,134808
2026-01-25 17:30:00,-5.08,-1.92,-0.36,200.71,-3.84,5.47,1.08,492.5,122871
2026-01-25 17:31:00,-4.79,-2.40,0.15,206.59,1.65,5.39,1.03,495.1,133218
2026-01-25 17:32:00,-4.75,-2.37,0.50,206.52,5.37,5.35,1.10,496.1,128605
2026-01-25 17:33:00,-4.77,-2.32,0.08,205.88,0.85,5.35,0.98,490.1,85789
2026-01-25 17:34:00,-4.90,-1.92,-0.45,201.39,-4.84,5.29,0.97,492.8,116709
2026-01-25 17:35:00,-5.04,-1.51,-0.31,196.63,-3.35,5.28,0.99,502.9,200664
2026-01-25 17:36:00,-5.00,-1.40,-0.44,195.59,-4.79,5.23,0.76,504.7,222542
2026-01-25 17:39:00,-5.17,0.11,-0.45,178.80,-4.99,5.20,0.41,474.0,66889
2026-01-25 17:40:00,-5.09,-0.32,-0.48,183.57,-5.34,5.13,1.28,501.4,163413
2026-01-25 17:41:00,-5.06,-0.47,-0.57,185.34,-6.36,5.12,1.17,501.1,187567
2026-01-25 17:42:00,-5.01,-0.52,-0.32,185.92,-3.66,5.05,1.09,503.3,204364
2026-01-25 17:43:00,-5.05,-0.48,-0.31,185.39,-3.53,5.08,1.18,499.7,187285
2026-01-25 17:44:00,-5.03,-0.50,0.04,185.69,0.44,5.07,0.46,475.3,64327
2026-01-25 17:45:00,-5.02,-0.51,-0.44,185.76,-4.95,5.07,1.27,494.2,115052
2026-01-25 17:46:00,-5.01,0.66,-0.92,172.45,-10.31,5.22,1.64,497.2,104440
2026-01-25 17:47:00,-5.03,1.52,-0.53,163.20,-5.74,5.29,1.52,494.9,91396
2026-01-25 17:48:00,-5.20,0.64,-0.30,172.94,-3.30,5.26,1.30,496.2,133588
2026-01-25 17:49:00,-5.10,1.46,-0.26,163.99,-2.83,5.32,1.13,495.3,140701
2026-01-25 17:50:00,-4.96,1.87,0.35,159.29,3.74,5.34,0.98,488.2,111582
2026-01-25 17:51:00,-4.38,3.11,-0.18,144.61,-1.96,5.38,0.96,487.8,121469
2026-01-25 17:52:00,-4.06,3.27,-1.04,141.12,-11.32,5.32,1.12,491.0,134558
2026-01-25 17:53:00,-4.11,3.29,-0.56,141.37,-6.05,5.32,1.34,489.9,118438
2026-01-25 17:54:00,-3.99,3.51,-0.42,138.71,-4.56,5.34,1.71,511.9,180107
2026-01-25 17:55:00,-3.67,3.85,-0.39,133.68,-4.23,5.35,2.16,501.3,192981
2026-01-25 17:56:00,-3.32,4.17,-0.37,128.54,-3.93,5.35,2.04,498.7,189957
2026-01-25 17:57:00,-3.77,3.63,-0.51,136.09,-5.57,5.29,1.35,493.9,118421
2026-01-25 17:58:00,-3.92,3.35,-1.28,139.42,-13.95,5.33,1.56,497.5,185837
2026-01-25 17:59:00,-3.74,3.67,-0.81,135.57,-8.74,5.32,1.52,502.7,180483
2026-01-25 18:00:00,-4.21,3.17,-0.89,143.06,-9.57,5.34,1.12,490.0,134475
2026-01-25 18:01:00,-3.91,3.40,-1.13,139.01,-12.32,5.31,1.78,510.0,226637
2026-01-25 18:02:00,-3.78,3.47,-1.14,137.45,-12.48,5.26,1.39,501.1,188265
2026-01-25 18:03:00,-3.41,3.77,-1.34,132.17,-14.82,5.28,1.22,496.5,166412
2026-01-25 18:04:00,-3.22,4.14,-1.35,127.86,-14.41,5.42,1.34,491.6,125034
2026-01-25 18:05:00,-3.03,4.31,-1.09,125.17,-11.66,5.39,1.24,484.8,72091
2026-01-25 18:06:00,-2.62,4.67,0.23,119.28,2.46,5.37,1.28,489.2,107045
2026-01-25 18:07:00,-3.11,4.18,-0.10,126.60,-1.15,5.24,1.25,489.8,117427
2026-01-25 18:08:00,-3.59,3.72,-0.36,133.98,-3.99,5.18,1.14,481.9,51579
2026-01-25 18:09:00,-4.28,2.49,-0.94,149.82,-10.69,5.12,1.61,489.3,83533
2026-01-25 18:12:00,-4.88,0.87,-0.81,169.93,-9.33,5.09,1.33,500.6,163242
2026-01-25 18:13:00,-4.46,1.96,-1.22,156.31,-14.10,5.15,1.46,503.2,173523
2026-01-25 18:14:00,-4.42,2.60,-1.05,149.51,-11.62,5.25,1.35,502.9,204934
